Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,RainToday,RainTomorrow
2012-03-26,Melbourne,9.4,21.0,0.4,2.6,4.2,26.0,No,No
2012-03-28,Melbourne,14.1,23.6,0.0,1.6,10.3,30.0,No,No
2012-03-30,Melbourne,14.2,28.2,0.0,3.6,10.6,50.0,No,No
2012-04-03,Melbourne,15.3,26.0,0.4,5.4,8.3,61.0,No,No
2012-04-04,Melbourne,13.5,26.3,0.0,3.0,10.3,24.0,No,No
2012-04-05,Melbourne,13.7,27.4,0.0,3.4,10.6,28.0,No,No
2012-04-10,Melbourne,8.4,16.5,13.4,5.0,1.7,37.0,Yes,No
2012-04-11,Melbourne,10.8,19.6,0.6,1.6,8.7,39.0,No,No
2012-04-16,Melbourne,14.7,21.2,0.0,5.6,4.7,31.0,No,No
2012-04-17,Melbourne,11.1,23.4,0.0,2.0,7.6,24.0,No,No
2012-04-18,Melbourne,12.0,25.3,0.0,2.0,10.4,24.0,No,No
2012-04-19,Melbourne,15.3,24.2,0.0,2.0,2.0,30.0,No,Yes
2012-04-23,Melbourne,14.5,19.2,1.4,4.2,6.1,72.0,Yes,Yes
2012-04-26,Melbourne,11.2,18.2,22.8,0.2,5.6,35.0,Yes,No
2012-04-30,Melbourne,6.2,18.3,1.6,2.6,5.0,52.0,Yes,No
2012-05-01,Melbourne,8.2,22.6,0.0,2.8,3.5,61.0,No,Yes
2012-05-02,Melbourne,11.8,15.2,19.8,5.0,1.5,50.0,Yes,Yes
2012-05-03,Melbourne,8.4,13.0,2.8,0.6,0.2,48.0,Yes,Yes
2012-05-07,Melbourne,10.7,15.4,1.6,1.8,1.0,69.0,Yes,No
2012-05-08,Melbourne,12.4,20.7,0.2,4.0,10.0,72.0,No,No
2012-05-09,Melbourne,14.4,22.3,0.0,7.4,5.2,63.0,No,No
2012-05-10,Melbourne,10.7,20.6,0.0,4.4,9.8,31.0,No,No
2012-05-14,Melbourne,10.4,17.4,11.0,2.4,3.6,41.0,Yes,Yes
2012-05-15,Melbourne,10.6,18.2,2.6,0.4,5.1,37.0,Yes,No
2012-05-16,Melbourne,11.9,17.8,0.2,0.2,2.3,20.0,No,No
2012-05-17,Melbourne,9.4,19.2,0.0,2.0,9.3,33.0,No,No
2012-05-21,Melbourne,4.6,17.0,1.6,1.2,9.0,54.0,Yes,No
2012-05-23,Melbourne,11.4,20.5,0.0,4.0,8.5,70.0,No,No
2012-05-24,Melbourne,10.9,15.7,0.0,6.0,2.4,35.0,No,Yes
2012-05-29,Melbourne,10.1,14.8,0.0,1.4,0.0,20.0,No,No
2012-05-30,Melbourne,9.5,15.1,0.0,0.8,0.0,17.0,No,No
2012-05-31,Melbourne,5.7,17.5,0.0,0.6,9.6,43.0,No,No
2012-06-04,Melbourne,9.7,14.1,7.0,0.0,0.0,70.0,Yes,Yes
2012-06-05,Melbourne,10.8,12.6,11.2,0.0,0.5,70.0,Yes,No
2012-06-06,Melbourne,8.9,15.3,0.0,0.8,4.4,37.0,No,No
2012-06-07,Melbourne,10.4,14.1,0.0,1.2,0.3,31.0,No,No
2012-06-13,Melbourne,5.2,16.6,0.0,1.4,2.6,54.0,No,No
2012-06-14,Melbourne,8.9,15.4,0.0,1.6,0.3,65.0,No,No
2012-06-18,Melbourne,9.3,15.6,4.0,0.6,2.2,39.0,Yes,No
2012-06-19,Melbourne,8.1,14.8,1.0,2.0,6.9,46.0,No,No
2012-06-20,Melbourne,4.7,13.6,0.0,2.0,3.2,83.0,No,Yes
2012-06-21,Melbourne,8.7,10.5,8.2,2.8,0.0,56.0,Yes,Yes
2012-06-25,Melbourne,11.4,15.6,5.2,2.2,3.0,46.0,Yes,Yes
2012-06-26,Melbourne,7.7,12.5,1.2,1.6,6.3,35.0,Yes,No
2012-06-27,Melbourne,4.4,14.3,0.0,2.8,5.4,33.0,No,No
2012-06-28,Melbourne,6.1,14.3,0.0,0.8,4.5,61.0,No,No
2012-06-29,Melbourne,10.7,14.0,0.0,2.2,4.1,61.0,No,No
2012-07-02,Melbourne,7.1,12.4,15.2,2.0,0.9,41.0,Yes,Yes
2012-07-03,Melbourne,8.9,14.4,1.4,0.4,3.2,28.0,Yes,Yes
2012-07-04,Melbourne,8.7,14.0,2.6,0.8,3.2,31.0,Yes,No
2012-07-16,Melbourne,8.8,17.2,3.4,2.2,5.1,56.0,Yes,No
2012-07-17,Melbourne,11.3,16.6,0.0,2.2,7.6,65.0,No,Yes
2012-07-18,Melbourne,8.9,15.0,1.2,3.4,5.6,46.0,Yes,No
2012-07-19,Melbourne,4.1,15.0,0.2,2.4,4.6,39.0,No,No
2012-07-20,Melbourne,6.8,16.4,0.0,2.6,2.1,41.0,No,No
2012-07-23,Melbourne,4.0,16.5,0.0,1.6,6.1,26.0,No,No
2012-07-24,Melbourne,5.6,15.1,0.0,2.0,3.1,39.0,No,No
2012-07-25,Melbourne,8.1,15.9,0.0,2.0,0.7,48.0,No,Yes
2012-07-26,Melbourne,9.3,13.3,5.0,2.2,7.0,59.0,Yes,Yes
2012-07-30,Melbourne,7.3,15.8,21.4,1.6,4.3,41.0,Yes,No
2012-07-31,Melbourne,8.5,15.1,0.0,0.6,6.1,33.0,No,No
2012-08-02,Melbourne,3.1,12.5,0.0,1.2,2.5,54.0,No,No
2012-08-06,Melbourne,6.8,13.8,2.2,3.8,6.4,48.0,Yes,No
2012-08-07,Melbourne,6.3,16.0,0.0,2.6,9.9,72.0,No,No
2012-08-08,Melbourne,9.3,10.8,0.2,5.4,0.1,89.0,No,Yes
2012-08-09,Melbourne,8.1,11.6,3.4,0.8,5.3,78.0,Yes,Yes
2012-08-13,Melbourne,5.5,16.6,3.6,2.6,7.6,44.0,Yes,No
2012-08-14,Melbourne,7.0,14.6,0.0,2.0,0.1,61.0,No,Yes
2012-08-15,Melbourne,5.8,15.4,6.4,2.2,5.0,48.0,Yes,Yes
2012-08-16,Melbourne,6.8,15.2,1.8,2.0,7.5,61.0,Yes,Yes
2012-08-20,Melbourne,8.4,14.0,7.8,2.4,5.7,56.0,Yes,No
2012-08-21,Melbourne,7.8,16.2,0.0,2.8,7.7,63.0,No,No
2012-08-22,Melbourne,11.1,21.2,0.0,4.8,3.6,78.0,No,No
2012-08-23,Melbourne,13.1,17.9,0.0,5.8,7.9,78.0,No,Yes
2012-08-27,Melbourne,6.6,15.3,0.8,3.0,8.9,57.0,No,No
2012-08-28,Melbourne,9.3,17.8,0.0,5.0,7.9,76.0,No,No
2012-08-29,Melbourne,11.6,20.9,0.0,5.8,8.2,67.0,No,Yes
2012-08-30,Melbourne,7.9,14.0,1.6,5.0,8.8,65.0,Yes,Yes
2012-08-31,Melbourne,7.7,15.1,9.6,3.8,8.0,50.0,Yes,No
2012-09-03,Melbourne,9.9,22.3,0.0,5.2,8.5,52.0,No,No
2012-09-05,Melbourne,15.9,20.0,0.0,11.6,6.5,98.0,No,No
2012-09-10,Melbourne,7.5,18.9,2.4,2.2,8.5,33.0,Yes,No
2012-09-11,Melbourne,7.7,21.8,0.0,2.6,9.8,33.0,No,No
2012-09-12,Melbourne,11.0,20.9,0.0,4.8,5.4,74.0,No,Yes
2012-09-13,Melbourne,8.7,14.8,5.6,4.8,8.8,63.0,Yes,No
2012-09-17,Melbourne,10.9,16.7,2.8,1.2,2.7,26.0,Yes,No
2012-09-18,Melbourne,8.7,17.1,0.0,2.4,1.7,28.0,No,Yes
2012-09-19,Melbourne,11.3,17.6,4.6,0.0,2.6,20.0,Yes,No
2012-09-20,Melbourne,11.6,22.4,0.4,2.0,3.8,59.0,No,No
2012-09-24,Melbourne,7.9,15.2,1.4,4.0,9.2,56.0,Yes,No
2012-09-25,Melbourne,6.3,18.0,0.4,5.6,9.7,28.0,No,No
2012-09-26,Melbourne,7.0,21.5,0.0,3.6,8.2,96.0,No,No
2012-09-27,Melbourne,15.2,26.6,0.0,11.0,8.4,70.0,No,No
2012-09-28,Melbourne,13.5,16.7,0.6,8.4,1.8,59.0,No,Yes
2012-10-04,Melbourne,16.9,31.4,0.0,8.0,11.3,69.0,No,No
2012-10-08,Melbourne,9.2,16.3,5.0,1.0,3.7,28.0,Yes,No
2012-10-09,Melbourne,8.3,18.1,0.0,2.0,9.1,41.0,No,Yes
2012-10-10,Melbourne,7.3,15.8,6.4,3.8,6.4,31.0,Yes,Yes
2012-10-11,Melbourne,6.9,13.4,2.4,3.0,0.5,48.0,Yes,No
2012-10-15,Melbourne,12.1,26.7,1.8,7.2,1.8,76.0,Yes,No
2012-10-16,Melbourne,12.0,20.6,0.0,4.4,2.8,69.0,No,Yes
2012-10-17,Melbourne,8.6,17.2,2.0,4.0,4.8,41.0,Yes,No
2012-10-18,Melbourne,9.0,21.4,0.0,2.4,7.5,26.0,No,No
2012-10-22,Melbourne,8.1,18.6,4.2,6.0,11.2,33.0,Yes,No
2012-10-23,Melbourne,8.5,23.4,0.0,4.6,9.9,59.0,No,No
2012-10-24,Melbourne,13.0,22.7,0.0,5.8,2.8,76.0,No,No
2012-10-25,Melbourne,17.9,21.2,0.0,8.2,5.9,63.0,No,Yes
2012-10-29,Melbourne,9.3,25.4,5.2,4.0,12.2,52.0,Yes,No
2012-10-30,Melbourne,13.2,32.0,0.0,6.0,12.7,50.0,No,No
2012-10-31,Melbourne,18.6,30.2,0.0,11.4,3.0,76.0,No,Yes
2012-11-01,Melbourne,12.8,16.0,3.2,7.6,3.8,70.0,Yes,No
2012-11-02,Melbourne,10.6,16.8,0.6,4.6,1.6,35.0,No,No
2012-11-07,Melbourne,14.8,19.6,1.6,3.2,0.3,26.0,Yes,Yes
2012-11-08,Melbourne,12.3,23.0,1.6,3.4,10.1,37.0,Yes,No
2012-11-09,Melbourne,12.5,18.9,0.4,3.0,8.6,63.0,No,No
2012-11-12,Melbourne,17.2,26.8,5.4,14.4,7.9,93.0,Yes,No
2012-11-13,Melbourne,11.9,19.8,0.0,7.6,11.9,46.0,No,No
2012-11-14,Melbourne,10.4,19.6,0.0,7.0,9.6,31.0,No,No
2012-11-15,Melbourne,10.8,19.8,0.0,5.4,4.0,33.0,No,No
2012-11-16,Melbourne,12.3,19.3,0.4,4.4,7.6,46.0,No,No
2012-11-19,Melbourne,11.3,24.0,0.8,5.4,13.3,44.0,No,No
2012-11-20,Melbourne,12.3,28.1,0.0,7.6,9.4,57.0,No,No
2012-11-21,Melbourne,17.0,20.9,0.0,14.4,8.6,74.0,No,No
2012-11-22,Melbourne,11.8,21.7,0.0,7.2,12.1,41.0,No,No
2012-11-23,Melbourne,14.5,21.8,0.0,6.4,8.6,31.0,No,No
2012-11-26,Melbourne,13.7,22.2,0.0,5.0,4.5,31.0,No,Yes
2012-11-27,Melbourne,15.2,22.9,17.8,3.8,5.4,74.0,Yes,Yes
2012-11-28,Melbourne,15.3,28.1,4.8,5.2,9.5,30.0,Yes,No
2012-11-29,Melbourne,17.8,39.6,0.0,8.0,12.1,61.0,No,No
2012-11-30,Melbourne,24.1,27.7,0.6,12.6,2.6,33.0,No,No
2013-01-17,Melbourne,15.6,40.8,0.0,8.0,10.5,52.0,No,No
2013-01-18,Melbourne,20.5,25.9,0.0,19.8,7.2,56.0,No,No
2013-01-21,Melbourne,17.1,25.7,0.0,8.2,9.6,39.0,No,No
2013-01-22,Melbourne,17.9,26.3,0.0,8.0,9.4,41.0,No,No
2013-01-23,Melbourne,16.5,24.6,0.0,9.0,13.0,48.0,No,No
2013-01-24,Melbourne,15.0,36.6,0.0,9.0,12.9,54.0,No,No
2013-01-29,Melbourne,14.5,21.7,7.2,9.0,5.7,48.0,Yes,No
2013-01-30,Melbourne,12.2,29.1,0.0,6.4,13.1,33.0,No,No
2013-01-31,Melbourne,16.2,24.7,0.0,7.2,6.4,81.0,No,No
2013-03-04,Melbourne,17.3,32.7,0.0,7.6,12.0,43.0,No,No
2013-03-05,Melbourne,18.0,33.6,0.0,10.0,11.9,63.0,No,No
2013-03-06,Melbourne,18.8,33.8,0.0,10.0,11.4,52.0,No,No
2013-03-08,Melbourne,21.1,33.0,0.0,8.6,5.7,30.0,No,No
2013-03-12,Melbourne,22.3,36.2,0.0,11.2,11.6,59.0,No,No
2013-03-13,Melbourne,26.5,27.2,0.0,16.4,9.0,54.0,No,No
2013-03-14,Melbourne,16.1,24.2,0.2,7.0,6.7,39.0,No,No
2013-03-19,Melbourne,11.4,24.0,1.6,2.6,11.4,33.0,Yes,No
2013-03-20,Melbourne,13.0,28.8,0.0,4.8,9.9,59.0,No,No
2013-03-21,Melbourne,16.2,23.8,0.0,9.0,2.8,96.0,No,No
2013-03-22,Melbourne,14.7,20.5,0.4,5.4,3.3,43.0,No,No
2013-03-25,Melbourne,13.7,23.8,0.0,5.6,9.7,30.0,No,No
2013-03-26,Melbourne,16.2,31.4,0.0,6.6,11.1,48.0,No,No
2013-03-27,Melbourne,19.2,35.6,0.0,11.6,7.7,70.0,No,Yes
2013-04-02,Melbourne,11.7,19.9,0.6,2.8,1.7,41.0,No,No
2013-04-03,Melbourne,14.0,17.8,0.2,2.4,2.2,44.0,No,No
2013-04-04,Melbourne,10.2,21.0,0.0,3.0,10.8,30.0,No,No
2013-04-08,Melbourne,16.9,23.3,5.2,4.0,5.7,28.0,Yes,No
2013-04-09,Melbourne,14.1,23.5,0.0,2.6,9.0,31.0,No,No
2013-04-10,Melbourne,12.3,24.8,0.0,4.2,9.6,26.0,No,No
2013-04-11,Melbourne,14.6,18.4,0.2,3.0,1.0,30.0,No,Yes
2013-04-15,Melbourne,13.8,16.0,7.2,1.2,0.0,37.0,Yes,No
2013-04-16,Melbourne,11.5,20.2,0.4,0.2,9.6,35.0,No,No
2013-04-17,Melbourne,11.6,19.3,0.0,4.0,1.8,33.0,No,No
2013-04-18,Melbourne,11.1,18.5,1.0,2.8,1.4,52.0,No,Yes
2013-04-22,Melbourne,10.9,17.2,1.2,5.4,1.6,57.0,Yes,Yes
2013-04-23,Melbourne,12.0,19.7,3.6,1.6,7.8,39.0,Yes,No
2013-04-26,Melbourne,13.9,23.6,2.4,4.0,6.7,46.0,Yes,No
2013-04-29,Melbourne,10.6,18.4,0.0,3.4,6.1,28.0,No,No
2013-04-30,Melbourne,7.9,19.3,0.0,3.4,5.6,28.0,No,No
2013-05-01,Melbourne,9.3,16.5,0.0,2.6,3.1,59.0,No,Yes
2013-05-02,Melbourne,7.0,18.3,1.8,2.4,10.2,26.0,Yes,No
2013-05-06,Melbourne,5.7,19.0,2.0,2.2,9.0,37.0,Yes,No
2013-05-07,Melbourne,7.2,20.2,0.8,3.0,4.7,52.0,No,No
2013-05-08,Melbourne,10.5,23.0,0.0,4.6,9.3,56.0,No,No
2013-05-09,Melbourne,13.5,25.5,0.0,7.2,9.8,48.0,No,No
2013-05-13,Melbourne,14.3,17.0,0.4,5.0,4.5,54.0,No,Yes
2013-05-14,Melbourne,7.8,13.6,2.4,3.8,5.2,52.0,Yes,Yes
2013-05-15,Melbourne,9.3,16.1,2.2,2.8,3.6,59.0,Yes,Yes
2013-05-16,Melbourne,10.3,16.0,8.6,2.6,2.1,67.0,Yes,Yes
2013-05-20,Melbourne,10.7,13.9,0.4,3.4,0.7,48.0,No,Yes
2013-05-21,Melbourne,7.4,17.0,5.2,0.6,7.2,26.0,Yes,No
2013-05-22,Melbourne,6.3,15.4,0.0,1.4,1.1,24.0,No,No
2013-05-23,Melbourne,5.6,17.0,0.0,1.4,8.8,39.0,No,No
2013-05-28,Melbourne,5.2,18.3,0.0,1.2,7.1,56.0,No,No
2013-05-29,Melbourne,7.2,18.9,0.0,2.6,2.7,52.0,No,Yes
2013-05-30,Melbourne,12.1,15.7,1.2,2.8,0.0,41.0,Yes,Yes
2013-06-05,Melbourne,12.0,14.2,0.0,0.8,0.2,63.0,No,No
2013-06-06,Melbourne,12.5,17.3,0.0,1.8,3.2,57.0,No,Yes
2013-06-11,Melbourne,9.7,14.9,0.4,3.2,0.0,59.0,No,No
2013-06-12,Melbourne,9.4,13.5,0.4,0.4,0.0,26.0,No,Yes
2013-06-13,Melbourne,10.8,13.0,9.8,1.0,0.0,48.0,Yes,Yes
2013-06-17,Melbourne,7.2,12.1,2.0,1.4,0.1,26.0,Yes,Yes
2013-06-18,Melbourne,8.5,15.9,1.6,1.8,5.1,30.0,Yes,No
2013-06-20,Melbourne,2.3,15.2,0.0,1.0,8.6,31.0,No,No
2013-06-25,Melbourne,4.0,17.2,0.0,0.2,7.2,22.0,No,No
2013-07-01,Melbourne,7.4,18.1,0.0,2.2,0.9,48.0,No,Yes
2013-07-02,Melbourne,12.7,19.2,1.6,2.0,8.2,43.0,Yes,No
2013-07-03,Melbourne,9.9,16.0,0.0,3.0,9.1,69.0,No,No
2013-07-04,Melbourne,9.6,16.3,0.0,4.0,4.3,78.0,No,No
2013-07-08,Melbourne,4.3,15.1,4.4,1.0,7.6,26.0,Yes,No
2013-07-09,Melbourne,3.1,14.5,0.0,2.6,8.2,24.0,No,No
2013-07-10,Melbourne,3.1,15.2,0.0,1.8,9.5,43.0,No,No
2013-07-11,Melbourne,4.2,16.0,0.0,2.2,3.3,43.0,No,No
2013-07-15,Melbourne,12.5,19.5,18.0,1.2,5.7,43.0,Yes,No
2013-07-16,Melbourne,10.6,16.7,0.0,1.4,4.9,37.0,No,No
2013-07-17,Melbourne,10.5,18.2,0.0,1.8,3.8,63.0,No,No
2013-07-18,Melbourne,12.9,23.3,0.0,1.6,5.5,80.0,No,Yes
2013-07-22,Melbourne,6.4,14.3,20.0,1.4,4.9,46.0,Yes,Yes
2013-07-23,Melbourne,8.0,13.9,3.2,2.0,0.9,39.0,Yes,No
2013-07-24,Melbourne,10.6,14.4,0.0,0.6,0.8,26.0,No,No
2013-07-25,Melbourne,4.1,12.4,0.0,2.0,3.3,70.0,No,No
2013-07-29,Melbourne,12.2,19.5,5.0,2.8,9.6,43.0,Yes,Yes
2013-07-30,Melbourne,10.3,16.2,2.2,2.2,7.6,35.0,Yes,No
2013-08-01,Melbourne,5.2,14.8,0.0,2.0,8.2,41.0,No,No
2013-08-05,Melbourne,9.4,16.1,17.0,2.2,2.7,69.0,Yes,Yes
2013-08-06,Melbourne,11.0,16.8,6.2,3.6,6.1,69.0,Yes,No
2013-08-07,Melbourne,6.9,13.7,0.8,2.2,2.5,41.0,No,Yes
2013-08-08,Melbourne,7.0,15.4,15.8,2.2,7.1,44.0,Yes,Yes
2013-08-12,Melbourne,10.5,14.7,0.0,2.6,9.2,87.0,No,Yes
2013-08-13,Melbourne,8.4,16.5,1.6,4.0,10.1,59.0,Yes,No
2013-08-14,Melbourne,10.7,14.4,0.0,4.0,2.6,80.0,No,Yes
2013-08-15,Melbourne,7.4,17.9,1.2,3.0,7.8,54.0,Yes,No
2013-08-19,Melbourne,7.6,14.0,0.6,4.8,8.3,59.0,No,No
2013-08-20,Melbourne,5.3,13.5,0.6,3.4,6.7,52.0,No,No
2013-08-21,Melbourne,6.8,14.1,0.2,2.0,7.2,50.0,No,No
2013-08-22,Melbourne,9.4,15.4,0.0,2.8,3.8,48.0,No,Yes
2013-08-29,Melbourne,13.9,23.1,0.0,4.0,3.4,76.0,No,Yes
2013-08-30,Melbourne,14.6,19.3,3.6,6.6,3.8,52.0,Yes,No
2013-09-02,Melbourne,14.8,21.2,0.0,6.6,10.3,46.0,No,No
2013-09-03,Melbourne,10.6,24.6,0.0,2.4,9.1,35.0,No,No
2013-09-04,Melbourne,14.2,23.9,0.0,4.0,4.9,83.0,No,No
2013-09-05,Melbourne,19.7,19.8,0.0,8.2,0.0,72.0,No,Yes
2013-09-09,Melbourne,11.5,22.9,0.2,5.2,4.7,81.0,No,No
2013-09-10,Melbourne,11.9,17.2,0.0,8.0,5.5,52.0,No,No
2013-09-11,Melbourne,11.2,17.9,0.2,3.4,6.4,46.0,No,Yes
2013-09-12,Melbourne,8.5,16.0,2.4,3.8,8.4,48.0,Yes,Yes
2013-09-16,Melbourne,13.0,16.7,3.2,5.6,0.8,48.0,Yes,Yes
2013-09-17,Melbourne,12.0,19.6,23.8,3.4,4.2,26.0,Yes,No
2013-09-18,Melbourne,13.1,20.1,0.0,1.0,2.9,63.0,No,Yes
2013-09-19,Melbourne,10.2,17.3,10.4,4.4,2.0,59.0,Yes,Yes
2013-09-23,Melbourne,9.9,24.0,2.4,3.2,6.2,81.0,Yes,No
2013-09-30,Melbourne,14.3,23.7,2.4,8.4,0.6,96.0,Yes,Yes
2013-10-01,Melbourne,11.6,17.7,2.0,5.0,8.3,96.0,Yes,No
2013-10-02,Melbourne,9.8,17.1,0.2,5.6,4.7,89.0,No,Yes
2013-10-03,Melbourne,8.2,16.5,1.4,4.6,8.2,52.0,Yes,No
2013-10-07,Melbourne,9.3,17.9,3.0,3.4,7.5,28.0,Yes,No
2013-10-08,Melbourne,11.0,21.8,1.0,3.0,10.3,28.0,No,No
2013-10-09,Melbourne,13.6,26.7,0.0,6.6,8.0,81.0,No,No
2013-10-10,Melbourne,16.4,16.6,0.0,10.2,0.9,56.0,No,Yes
2013-10-14,Melbourne,7.6,15.0,5.4,2.6,8.1,48.0,Yes,Yes
2013-10-15,Melbourne,9.4,19.5,2.6,2.8,11.8,48.0,Yes,No
2013-10-16,Melbourne,12.9,27.4,0.0,6.6,5.3,74.0,No,Yes
2013-10-17,Melbourne,10.8,16.0,1.8,9.0,10.8,94.0,Yes,No
2013-10-18,Melbourne,6.6,22.1,0.8,7.6,12.7,61.0,No,No
2013-10-21,Melbourne,14.8,17.6,0.0,9.6,0.0,46.0,No,No
2013-10-22,Melbourne,12.3,17.2,0.4,1.2,0.0,39.0,No,Yes
2013-10-23,Melbourne,12.9,16.1,16.0,2.4,3.2,69.0,Yes,Yes
2013-10-24,Melbourne,7.2,16.0,6.4,2.4,9.5,67.0,Yes,No
2013-10-28,Melbourne,11.3,18.2,1.8,3.8,3.6,37.0,Yes,Yes
2013-10-29,Melbourne,11.7,18.4,3.4,2.4,5.7,56.0,Yes,No
2013-10-30,Melbourne,12.2,19.9,0.0,3.8,2.3,35.0,No,No
2013-10-31,Melbourne,12.3,18.4,0.0,3.0,6.9,33.0,No,No
2013-11-04,Melbourne,10.3,17.8,1.4,4.8,12.0,46.0,Yes,No
2013-11-06,Melbourne,12.2,30.7,0.0,8.0,11.2,57.0,No,No
2013-11-07,Melbourne,20.2,25.8,0.0,14.2,0.4,56.0,No,No
2013-11-11,Melbourne,9.8,19.4,8.0,5.8,5.3,52.0,Yes,No
2013-11-12,Melbourne,12.4,15.9,1.0,3.8,0.3,48.0,No,Yes
2013-11-13,Melbourne,10.0,14.7,20.0,3.6,0.0,48.0,Yes,Yes
2013-11-14,Melbourne,10.7,17.5,7.8,2.6,3.1,43.0,Yes,No
2013-11-18,Melbourne,11.5,27.7,0.0,4.6,11.4,33.0,No,No
2013-11-21,Melbourne,11.9,24.1,0.2,3.4,10.3,52.0,No,No
2013-11-25,Melbourne,13.2,22.9,12.0,3.8,12.0,44.0,Yes,No
2013-11-27,Melbourne,15.7,33.1,0.0,6.6,9.5,48.0,No,No
2013-11-28,Melbourne,21.8,24.2,0.0,13.0,0.0,61.0,No,Yes
2013-11-29,Melbourne,12.0,19.3,8.4,2.4,2.4,50.0,Yes,No
2013-12-02,Melbourne,16.6,36.0,0.0,12.0,10.1,57.0,No,No
2013-12-03,Melbourne,16.9,24.9,0.0,12.0,7.1,37.0,No,Yes
2013-12-04,Melbourne,17.2,21.0,9.0,5.6,1.7,50.0,Yes,Yes
2013-12-13,Melbourne,14.4,22.7,0.0,7.2,5.2,39.0,No,No
2013-12-16,Melbourne,14.8,21.4,0.0,5.0,8.9,35.0,No,No
2013-12-17,Melbourne,14.2,22.1,0.0,5.8,9.5,33.0,No,No
2013-12-18,Melbourne,13.9,26.9,0.0,5.6,9.8,30.0,No,No
2013-12-19,Melbourne,15.7,39.9,0.0,7.6,11.5,54.0,No,No
2013-12-20,Melbourne,21.3,24.2,0.0,13.2,11.1,56.0,No,No
2013-12-23,Melbourne,14.6,18.2,2.6,3.4,0.5,37.0,Yes,Yes
2013-12-24,Melbourne,13.5,23.3,2.4,2.0,12.4,33.0,Yes,No
2014-01-21,Melbourne,16.8,23.7,0.0,7.4,6.3,48.0,No,No
2014-01-22,Melbourne,16.2,24.3,0.0,7.2,11.5,41.0,No,No
2014-01-23,Melbourne,13.6,30.4,0.0,7.4,12.5,46.0,No,Yes
2014-01-29,Melbourne,18.4,25.1,4.6,16.8,7.7,46.0,Yes,No
2014-01-30,Melbourne,16.0,30.0,0.0,6.8,10.5,31.0,No,No
2014-01-31,Melbourne,18.6,27.0,0.0,7.2,10.8,35.0,No,No
2014-02-03,Melbourne,22.7,34.0,0.0,14.2,1.6,57.0,No,No
2014-02-04,Melbourne,14.8,26.2,0.6,7.6,12.0,59.0,No,No
2014-02-05,Melbourne,13.9,31.1,0.0,9.4,12.8,39.0,No,No
2014-02-06,Melbourne,17.4,35.6,0.0,10.4,11.9,67.0,No,No
2014-02-07,Melbourne,22.9,36.6,0.0,15.4,10.5,65.0,No,No
2014-02-10,Melbourne,15.9,24.9,0.0,13.8,12.7,41.0,No,No
2014-02-11,Melbourne,14.6,27.0,0.0,8.2,8.5,31.0,No,No
2014-02-12,Melbourne,17.1,27.2,0.0,6.4,5.3,33.0,No,No
2014-02-13,Melbourne,18.9,26.9,0.0,4.8,0.0,24.0,No,No
2014-02-17,Melbourne,16.2,25.9,14.8,6.0,12.2,37.0,Yes,No
2014-02-18,Melbourne,14.5,30.4,0.0,5.6,12.1,41.0,No,No
2014-02-19,Melbourne,17.5,25.4,0.0,7.2,9.3,67.0,No,Yes
2014-02-20,Melbourne,12.6,20.8,9.4,7.0,11.4,63.0,Yes,No
2014-02-24,Melbourne,14.6,25.2,0.6,5.8,11.3,37.0,No,No
2014-02-25,Melbourne,15.5,33.0,0.0,5.4,8.0,57.0,No,No
2014-02-26,Melbourne,15.1,22.6,0.0,11.4,5.9,46.0,No,No
2014-02-27,Melbourne,14.4,22.3,0.2,4.4,7.1,48.0,No,No
2014-02-28,Melbourne,13.8,23.5,0.0,6.4,11.8,41.0,No,No
2014-03-03,Melbourne,15.7,25.3,0.0,5.6,10.7,35.0,No,No
2014-03-04,Melbourne,16.0,33.7,0.0,6.4,10.9,52.0,No,No
2014-03-05,Melbourne,19.5,23.0,0.0,11.4,0.6,46.0,No,No
2014-03-06,Melbourne,14.3,21.4,0.0,3.8,11.7,35.0,No,No
2014-03-07,Melbourne,14.3,23.1,0.0,6.8,2.2,46.0,No,No
2014-03-11,Melbourne,19.3,31.2,0.0,9.4,0.4,46.0,No,Yes
2014-03-12,Melbourne,16.7,22.2,2.2,4.8,9.0,43.0,Yes,No
2014-03-13,Melbourne,13.7,22.9,0.0,4.6,11.5,33.0,No,No
2014-03-17,Melbourne,14.2,24.9,5.8,7.2,6.9,54.0,Yes,No
2014-03-18,Melbourne,15.9,25.1,0.0,4.6,4.9,37.0,No,No
2014-03-19,Melbourne,13.7,22.7,0.0,4.6,11.0,33.0,No,No
2014-03-20,Melbourne,11.2,30.9,0.0,5.4,10.4,52.0,No,No
2014-03-24,Melbourne,12.5,19.0,4.4,2.4,0.0,37.0,Yes,No
2014-03-25,Melbourne,12.1,24.6,0.8,3.8,8.8,31.0,No,No
2014-03-26,Melbourne,14.1,27.0,0.0,3.8,7.1,35.0,No,Yes
2014-03-27,Melbourne,17.1,25.4,4.4,4.8,3.0,39.0,Yes,Yes
2014-03-31,Melbourne,16.6,30.9,0.8,2.8,10.4,52.0,No,No
2014-04-01,Melbourne,18.9,33.4,0.0,9.6,10.1,63.0,No,No
2014-04-02,Melbourne,23.0,24.9,0.0,15.0,0.2,72.0,No,No
2014-04-03,Melbourne,15.1,18.3,0.6,2.0,0.0,37.0,No,No
